ts_key;title;country;category
esprod0477;Spain, Industrial Production, Synthetic Indicators, Construction, Calendar Adjusted, SA, Index;es;Business Surveys
esprod0480;Spain, Industrial Production, Synthetic Indicators, Private Consumption, Calendar Adjusted, SA, Index;es;Business Surveys
esprod0478;Spain, Industrial Production, Synthetic Indicators, Services, Calendar Adjusted, SA, Index;es;Business Surveys
essurv0118;Spain, Business Surveys, Ministry of Economy & Business, Industry, Production Level, Total, SA;es;Business Surveys
essurv1446;Spain, Business Surveys, Ministry of Economy & Business, Industry, Construction Production Level, Trend;es;Business Surveys
essurv0434;Spain, Business Surveys, Ministry of Industry, Energy & Tourism, Industrial Situation Survey, Construction Sector, Housing, Orders;es;Business Surveys
essurv0435;Spain, Business Surveys, Ministry of Industry, Energy & Tourism, Industrial Situation Survey, Construction Sector, Industrial, Orders;es;Business Surveys
buil_es_42_3_b_m;Spain, Business Surveys, DG ECFIN, Construction Confidence Indicator, Civil Engineering, Evolution of Your Current Overall Order Books;es;Business Surveys
indu_es_cons_1_bs_m;Spain, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Main Industrial Grouping, Consumer Goods, Production Trend Observed in Recent Months, SA;es;Business Surveys
essurv0125;Spain, Business Surveys, Ministry of Economy & Business, Industry, Production Level Trend, Consumer Goods, SA;es;Business Surveys
essurv0124;Spain, Business Surveys, Ministry of Economy & Business, Industry, Production Level Trend, Capital Goods, SA;es;Business Surveys
essurv0110;Spain, Business Surveys, Ministry of Economy & Business, Industry, Stocks of Finished Products, Total, SA;es;Business Surveys
essurv0674;Spain, Business Surveys, Ministry of Economy & Business, Retail Trade, Level of Stocks;es;Business Surveys
essurv0673;Spain, Business Surveys, Ministry of Economy & Business, Retail Trade, Order Intentions to Suppliers, Trend in Next Six Months;es;Business Surveys
indu_es_tot_cof_bs_m;Spain, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Total Sector, Monthly, Balance, SA;es;Business Surveys
escons0048;Spain, Construction Finances, Buildings, Total, Weighted with Labor Force & Material Consumption, Index, Spanish Ministry of Development, Costs;es;Construction
escons0055;Spain, Construction Finances, Buildings, Total, Weighted with Material Consumption, Index, Spanish Ministry of Development, Costs;es;Construction
escons0054;Spain, Construction Finances, Labor Force, Index, Spanish Ministry of Development, Costs;es;Construction
escons0053;Spain, Construction Finances, Total, Weighted with Labor Force & Material Consumption, Index, Spanish Ministry of Development, Costs;es;Construction
esprod0475;Spain, Industrial Production, Domestic Production of Cement;es;Construction
essurv0131;Spain, Consumer Surveys, Ministry of Economy & Business, Consumer Confidence Indicator, Total;es;Consumer Surveys
cons2_es_tot_4_bs_m;Spain, Consumer Surveys, DG ECFIN, Consumer Confidence, General Economic Situation Over Next 12 Months, Balance, SA;es;Consumer Surveys
cons2_es_tot_12_bs_m;Spain, Consumer Surveys, DG ECFIN, Consumer Confidence, Statement on Financial Situation of Household, Balance, SA;es;Consumer Surveys
cons2_es_tot_2_bs_m;Spain, Consumer Surveys, DG ECFIN, Consumer Confidence, Financial Situation Over Next 12 Months, Balance, SA;es;Consumer Surveys
cons2_es_tot_8_bs_m;Spain, Consumer Surveys, DG ECFIN, Consumer Confidence, Major Purchases at Present, Balance, SA;es;Consumer Surveys
cons2_es_tot_9_bs_m;Spain, Consumer Surveys, DG ECFIN, Consumer Confidence, Major Purchases Over Next 12 Months, Balance, SA;es;Consumer Surveys
cons2_es_tot_10_bs_m;Spain, Consumer Surveys, DG ECFIN, Consumer Confidence, Savings at Present, Balance, SA;es;Consumer Surveys
cons2_es_tot_11_bs_m;Spain, Consumer Surveys, DG ECFIN, Consumer Confidence, Savings Over Next 12 Months, Balance, SA;es;Consumer Surveys
cons2_es_tot_6_bs_m;Spain, Consumer Surveys, DG ECFIN, Consumer Confidence, Price Trends Over Next 12 Months, Balance, SA;es;Consumer Surveys
cons2_es_tot_cof_bs_m;Spain, Consumer Surveys, DG ECFIN, Consumer Confidence, Balance, SA;es;Consumer Surveys
esbank0380;Spain, Deposits & Loans, All Institutions, Loans, By Entity, to Non-Financial Sectors, Corporations, Stock, EUR;es;Financial Variables
esbank0430;Spain, Deposits & Loans, All Institutions, Loans, By Entity, to Non-Financial Sectors, Non-Financial Corporations & Households & NPISHs, EUR;es;Financial Variables
esbank0182;Spain, Deposits & Loans, Credit Institutions, Loans, By Entity, Other Resident Sectors, Total, EUR;es;Financial Variables
esbank0307;Spain, Deposits & Loans, All Institutions, Loans, By Entity, to Non-Financial Sectors, Total, Stock, EUR;es;Financial Variables
esbank1283;Spain, Deposits & Loans, MFIs, Interest Rates on Loans, By Entity, of Euro Area Residents, New Business, Loans to Households & NPISH, Credit Institutions & Credit Financial intermediaries, House Purchase;es;Financial Variables
escons0047;Spain, Real Estate Prices, Total, Average per Square Meter, EUR, Spanish Media Group Fotocasa, Residential, Prices;es;Financial Variables
esbank0351;Spain, Deposits & Loans, MFIs, Interest Rates on Loans, By Entity, of Euro Area Residents, Volumes of New Business, Loans to Households & NPISH, Credit Institutions & Credit Financial intermediaries, Bank Overdraft & Revolving Loans, EUR;es;Financial Variables
esbank0357;Spain, Deposits & Loans, MFIs, Interest Rates on Loans, By Entity, of Euro Area Residents, Volumes of New Business, Loans to Households & NPISH, Credit Institutions & Credit Financial intermediaries, Consumer Credit, Total, EUR;es;Financial Variables
esbank0361;Spain, Deposits & Loans, MFIs, Interest Rates on Loans, By Entity, of Euro Area Residents, Volumes of New Business, Loans to Households & NPISH, Credit Institutions & Credit Financial intermediaries, Other Lending, Total, EUR;es;Financial Variables
esbank0352;Spain, Deposits & Loans, MFIs, Interest Rates on Loans, By Entity, of Euro Area Residents, Volumes of New Business, Loans to Households & NPISH, Credit Institutions & Credit Financial intermediaries, Lending for House Purchase, Total, EUR;es;Financial Variables
esbank0387;Spain, Deposits & Loans, MFIs, Interest Rates on Loans, By Entity, of Euro Area Residents, Interest Rates on New Business, Loans to Non-Financial Corporations, Credit Institutions & Credit Financial Intermediaries, Other Loans over EUR 1 Million, Weighted Average Rate;es;Financial Variables
esbank1317;Spain, Deposits & Loans, MFIs, Interest Rates on Loans, By Entity, of Euro Area Residents, Interest Rates on New Business, Loans to Non-Financial Corporations, Credit Institutions & Credit Financial Intermediaries, Other Loans over EUR 250.000 & up to 1 Million, Weighted Average Rate;es;Financial Variables
esbank1316;Spain, Deposits & Loans, MFIs, Interest Rates on Loans, By Entity, of Euro Area Residents, Interest Rates on New Business, Loans to Non-Financial Corporations, Credit Institutions & Credit Financial Intermediaries, Other Loans up to EUR 250.000, Weighted Average Rate;es;Financial Variables
esbank0493;Spain, Deposits & Loans, Other MFIs, Loans, By Entity, Other Resident Sectors, Insurance Corporations & Pension Funds, EUR;es;Financial Variables
esbank0495;Spain, Deposits & Loans, Other MFIs, Loans, By Entity, Other Resident Sectors, Non-financial Corporation, EUR;es;Financial Variables
esbank0500;Spain, Deposits & Loans, Other MFIs, Loans, By Entity, Other Resident Sectors, NPISH, EUR;es;Financial Variables
esbank0022;Spain, Balance Sheet & Flows of MFI Sector, MFIs, Assets, By Entity, Residents, Domestic, Loans, Other Resident Sectors, EUR;es;Financial Variables
esbank0169;Spain, Deposits & Loans, Credit Institutions, Loans, By Type, Mortgages, Constituted, Total, EUR;es;Financial Variables
esbank0168;Spain, Deposits & Loans, Credit Institutions, Loans, By Type, Mortgages, Constituted, Total;es;Financial Variables
escons0013;Spain, Real Estate Prices, Total, Index, EUR, Tinsa, Residential, Price Index;es;Financial Variables
escons0014;Spain, Real Estate Prices, Capitals & Large Cities, Index, EUR, Tinsa, Residential, Price Index;es;Financial Variables
escons0015;Spain, Real Estate Prices, Metropolitan Areas, Index, EUR, Tinsa, Residential, Price Index;es;Financial Variables
escons0016;Spain, Real Estate Prices, Mediterranean Coast, Index, EUR, Tinsa, Residential, Price Index;es;Financial Variables
esrate0005;Spain, Government Benchmarks, Bank of Spain, Treasury Bills, 345-376 Days, Yield;es;Financial Variables
esrate0002;Spain, Government Benchmarks, Bank of Spain, Treasury Bills, 34-94 Days, Yield;es;Financial Variables
esrate0003;Spain, Government Benchmarks, Bank of Spain, Treasury Bills, 172-192 Days, Yield;es;Financial Variables
esgpfi0237;Spain, Government Securities Auctions, Treasury Bills, Average Rate, 9 Month, Yield;es;Financial Variables
eseqin0001;Spain, Equity Indices, Madrid Stock Exchange, IBEX 35 Index, Close, EUR;es;Financial Variables
eseqin0004;Spain, Equity Indices, Madrid Stock Exchange, IGBM Banks Index, Close, EUR;es;Financial Variables
eseqin0015;Spain, Equity Indices, Madrid Stock Exchange, IGBM Manufacture & Assembly of Capital Goods Index, Close, EUR;es;Financial Variables
eseqin0008;Spain, Equity Indices, Madrid Stock Exchange, IGBM Construction Materials Index, Close, EUR;es;Financial Variables
eseqin0007;Spain, Equity Indices, Madrid Stock Exchange, IGBM Construction Index, Close, EUR;es;Financial Variables
eseqin0013;Spain, Equity Indices, Madrid Stock Exchange, IGBM Insurance Index, Close, EUR;es;Financial Variables
eseqin0014;Spain, Equity Indices, Madrid Stock Exchange, IGBM Leisure, Tourism & Hotel Industry Index, Close, EUR;es;Financial Variables
eseqin0002;Spain, Equity Indices, Madrid Stock Exchange, IGBM Index, Close, EUR;es;Financial Variables
eseqin0026;Spain, Equity Indices, Madrid Stock Exchange, IGBM Transport & Distribution Index, Close, EUR;es;Financial Variables
estrad0420;Spain, Foreign Trade, Commodity, Export, Intermediate Goods, Energy, Index;es;International Trade
estrad0421;Spain, Foreign Trade, Commodity, Export, Intermediate Goods, Non-Energy, Total, Index;es;International Trade
estrad0841;Spain, Foreign Trade, Countries, Export, Africa, EUR;es;International Trade
estrad1353;Spain, Foreign Trade, Countries, Export, Asia, EUR;es;International Trade
espric1099;Spain, Export Prices, Industrial Products, Capital Goods, Index;es;International Trade
espric1097;Spain, Export Prices, Industrial Products, Durable Consumer Goods, Index;es;International Trade
espric1098;Spain, Export Prices, Industrial Products, Non-Durable Consumer Goods, Index;es;International Trade
estrad0375;Spain, Foreign Trade, Countries, Export, Euro Area, EUR;es;International Trade
estrad0366;Spain, Foreign Trade, Export, SA (X-13 ARIMA), EUR;es;International Trade
espric1096;Spain, Export Prices, Industrial Products, Consumer Goods, Index;es;International Trade
espric1100;Spain, Export Prices, Industrial Products, Intermediate Goods, Index;es;International Trade
estrad0422;Spain, Foreign Trade, Commodity, Export, Intermediate Goods, Non-Energy, Industrial, Index;es;International Trade
estrad0541;Spain, Foreign Trade, Countries, Export, Latin America, EUR;es;International Trade
estrad0567;Spain, Foreign Trade, Countries, Export, Middle East, EUR;es;International Trade
estrad0450;Spain, Foreign Trade, Countries, Export, OPEC Members, EUR;es;International Trade
estrad0414;Spain, Foreign Trade, Export, Index;es;International Trade
espric1095;Spain, Export Prices, Industrial Products, Total, Index;es;International Trade
estrad0580;Spain, Foreign Trade, Commodity, Import, Capital Goods, Total, SA (X-13 ARIMA), EUR;es;International Trade
estrad0581;Spain, Foreign Trade, Commodity, Import, Consumer Goods, Food, EUR;es;International Trade
estrad0913;Spain, Foreign Trade, Commodity, Import, Consumer Goods, Total, EUR;es;International Trade
estrad1991;Spain, Foreign Trade, Commodity, Import, Other, Finished Industrial Products, SA (X-13 ARIMA), EUR;es;International Trade
estrad0578;Spain, Foreign Trade, Commodity, Import, Intermediate Goods, Total, SA (X-13 ARIMA), EUR;es;International Trade
espric5005;Spain, Import Prices, Intermediate Goods, Energy Products, Index;es;International Trade
estrad0411;Spain, Foreign Trade, Commodity, Import, Intermediate Goods, Non-Energy, Total, Index;es;International Trade
espric3582;Spain, Import Prices, By Country, Non European Union, Index;es;International Trade
espric3584;Spain, Import Prices, By Country, OECD, Index;es;International Trade
estrad1417;Spain, Foreign Trade, Countries, Import, Africa, EUR;es;International Trade
espric3563;Spain, Import Prices, Intermediate Goods, Agriculture, Silviculture & Fishing, Index;es;International Trade
estrad1454;Spain, Foreign Trade, Countries, Import, Asia, EUR;es;International Trade
espric1106;Spain, Import Prices, Industrial Products, Capital Goods, Index;es;International Trade
espric1104;Spain, Import Prices, Industrial Products, Durable Consumer Goods, Index;es;International Trade
espric1105;Spain, Import Prices, Industrial Products, Non-durable Consumer Goods, Index;es;International Trade
espric3583;Spain, Import Prices, By Country, European Union, Index;es;International Trade
estrad0377;Spain, Foreign Trade, Countries, Import, Euro Area, EUR;es;International Trade
estrad0367;Spain, Foreign Trade, Import, SA (X-13 ARIMA), EUR;es;International Trade
espric1103;Spain, Import Prices, Industrial Products, Consumer Goods, Index;es;International Trade
imprcnsai15esii;Spain, Eurostat, Import Prices in Industry, Total Market, Manufacturing (C), 2015=100, Index;es;International Trade
espric1107;Spain, Import Prices, Industrial Products, Intermediate Goods, Index;es;International Trade
estrad0412;Spain, Foreign Trade, Commodity, Import, Intermediate Goods, Non-Energy, Industrial, Index;es;International Trade
espric1102;Spain, Import Prices, Industrial Products, Total, Index;es;International Trade
estrad0543;Spain, Foreign Trade, Countries, Import, Latin America, EUR;es;International Trade
estrad0568;Spain, Foreign Trade, Countries, Import, Middle East, EUR;es;International Trade
imprbnsai15esii;Spain, Eurostat, Import Prices in Industry, Total Market, Mining & Quarrying (B), 2015=100, Index;es;International Trade
estrad0453;Spain, Foreign Trade, Countries, Import, OPEC Members, EUR;es;International Trade
estrad0404;Spain, Foreign Trade, Import, Index;es;International Trade
estrad0582;Spain, Foreign Trade, Commodity, Import, Consumer Goods, Non Food, EUR;es;International Trade
estrad0579;Spain, Foreign Trade, Commodity, Import, Intermediate Goods, Non Energy Products, EUR;es;International Trade
estrad0452;Spain, Foreign Trade, Countries, Import, OECD Countries, EUR;es;International Trade
espric1108;Spain, Import Prices, Industrial Products, Energy, Index;es;International Trade
estrad0449;Spain, Foreign Trade, Countries, Export, OECD Countries, EUR;es;International Trade
estrad0575;Spain, Foreign Trade, Commodity, Export, Capital Goods, Total, EUR;es;International Trade
estrad0576;Spain, Foreign Trade, Commodity, Export, Consumer Goods, Food, EUR;es;International Trade
estrad0674;Spain, Foreign Trade, Commodity, Export, Consumer Goods, Total, EUR;es;International Trade
estrad0573;Spain, Foreign Trade, Commodity, Export, Intermediate Goods, Total, SA (X-13 ARIMA), EUR;es;International Trade
estrad0551;Spain, Foreign Trade, Commodity, Export, Other, Finished Industrial Products, Constant Prices, EUR;es;International Trade
estrad0369;Spain, Foreign Trade, Export Total excluding Energy, EUR;es;International Trade
estrad0577;Spain, Foreign Trade, Commodity, Export, Consumer Goods, Non Food, SA (X-13 ARIMA), EUR;es;International Trade
estrad0574;Spain, Foreign Trade, Commodity, Export, Intermediate Goods, Non Energy Products, EUR;es;International Trade
espric1101;Spain, Export Prices, Industrial Products, Energy, Index;es;International Trade
esinea0006;Spain, Wages & Salaries, Wage Agreements, Agreed Wage Increase, Negotiated in Business Agreements;es;Labor Market
essurv1449;Spain, Business Surveys, Ministry of Economy & Business, Industry, Construction, Trend in Employment;es;Labor Market
emplm73scai15essb;Spain, Eurostat, Trade & Services, Labor Input in Services, Employment, Advertising & Market Research (M73), 2015=100, Calendar Adjusted, SA, Index;es;Labor Market
emplg45nsai15eslm;Spain, Eurostat, Trade & Services, Employment, Wholesale & Retail Trade & Repair of Motor Vehicles & Motorcycles (G45), 2015=100, Index;es;Labor Market
estrad1023;Spain, Domestic Trade, Services Turnover, Wholesale Trade, Household Goods, Index;es;Labor Market
estrad1043;Spain, Domestic Trade, Services Turnover, Information & Communication Technologies, Index;es;Labor Market
eslama0896;Spain, Employment, Males & Females, Services, Total, Index;es;Labor Market
estrad1015;Spain, Domestic Trade, Services Turnover, Commerce, Index;es;Labor Market
eslama0877;Spain, Employment, Males & Females, By Type of Contract, Part-Time Contracts;es;Labor Market
esinea0001;Spain, Wages & Salaries, Wage Agreements, Agreed Wage Increase, Total, Cumulative;es;Labor Market
eslama0868;Spain, Employment, Males & Females, By Type of Contract, Fixed-term Contracts, Total;es;Labor Market
eslama1823;Spain, Unemployment, Males & Females, Agriculture, Number;es;Labor Market
eslama1824;Spain, Unemployment, Males & Females, Construction, Number;es;Labor Market
eslama1825;Spain, Unemployment, Males & Females, Industry, Number;es;Labor Market
eslama0952;Spain, Unemployment, Males & Females, All Sectors, Number, SA;es;Labor Market
eslama1826;Spain, Unemployment, Males & Females, Services, Number;es;Labor Market
eslama1510;Spain, Job Vacancy Statistics, Jobs Offered;es;Labor Market
esinea0028;Spain, Wages & Salaries, Agriculture, Wage Index, Index;es;Labor Market
estrad0569;Spain, Industry Turnover, Domestic Market, Electricity, Gas & Other Fuels, Consumption, Electricity, SA;es;Manufacturing
estrad0570;Spain, Industry Turnover, Domestic Market, Electricity, Gas & Other Fuels, Consumption, Electricity, Industrial Sector, SA;es;Manufacturing
tovtmigcagscai15esvm;Spain, Eurostat, Turnover in Industry, Total Market, MIG - Capital Goods, 2015=100, Calendar Adjusted, SA, Index;es;Manufacturing
tovtmigndcogscai15esvm;Spain, Eurostat, Turnover in Industry, Total Market, MIG - Non-Durable Consumer Goods, 2015=100, Calendar Adjusted, SA, Index;es;Manufacturing
tovtmigdcogscai15esvm;Spain, Eurostat, Turnover in Industry, Total Market, MIG - Durable Consumer Goods, 2015=100, Calendar Adjusted, SA, Index;es;Manufacturing
tovtmigcogscai15esvm;Spain, Eurostat, Turnover in Industry, Total Market, MIG - Consumer Goods, 2015=100, Calendar Adjusted, SA, Index;es;Manufacturing
tovtmignrgxdescai15esvm;Spain, Eurostat, Turnover in Industry, Total Market, MIG - Energy (Except D & E), 2015=100, Calendar Adjusted, SA, Index;es;Manufacturing
tovtmigingscai15esvm;Spain, Eurostat, Turnover in Industry, Total Market, MIG - Intermediate Goods, 2015=100, Calendar Adjusted, SA, Index;es;Manufacturing
tovtcscai15esvm;Spain, Eurostat, Turnover in Industry, Total Market, Manufacturing (C), 2015=100, Calendar Adjusted, SA, Index;es;Manufacturing
esprod0650;Spain, Manufacturing, Motor Vehicles, Trailers & Semi-Trailers, Total, Calendar Adjusted, SA, Index;es;Manufacturing
esprod0641;Spain, Manufacturing, Chemicals & Chemical Products, Total, Calendar Adjusted, SA, Index;es;Manufacturing
esprod0421;Spain, Industrial Production, Consumer Goods, Calendar Adjusted, SA, Index;es;Manufacturing
esprod0422;Spain, Industrial Production, Durable Consumer Goods, Calendar Adjusted, SA, Index;es;Manufacturing
esprod0655;Spain, Industrial Production, Electricity, Gas, Steam & Air Conditioning Supply, Total, Calendar Adjusted, SA, Index;es;Manufacturing
esprod0426;Spain, Industrial Production, Energy, Calendar Adjusted, SA, Index;es;Manufacturing
esprod0631;Spain, Manufacturing, Food Products, Total, Calendar Adjusted, SA, Index;es;Manufacturing
esprod0425;Spain, Industrial Production, Intermediate Goods, Calendar Adjusted, SA, Index;es;Manufacturing
esprod0424;Spain, Industrial Production, Capital Goods, Calendar Adjusted, SA, Index;es;Manufacturing
esprod0649;Spain, Manufacturing, Machinery & Equipment N.E.C., Total, Calendar Adjusted, SA, Index;es;Manufacturing
esprod0646;Spain, Manufacturing, Fabricated Metal Products, Except Machinery & Equipment, Total, Calendar Adjusted, SA, Index;es;Manufacturing
esprod0653;Spain, Manufacturing, Other, Total, Calendar Adjusted, SA, Index;es;Manufacturing
esprod0645;Spain, Manufacturing, Basic Metals, Total, Calendar Adjusted, SA, Index;es;Manufacturing
esprod0423;Spain, Industrial Production, Non-Durable Consumer Goods, Calendar Adjusted, SA, Index;es;Manufacturing
esprod0634;Spain, Manufacturing, Textiles, Total, Calendar Adjusted, SA, Index;es;Manufacturing
esprod0420;Spain, Industrial Production, Total Industry Excluding Construction, Calendar Adjusted, SA, Index;es;Manufacturing
esrate0009;Spain, FX Indices, Bank of Spain, Competitiveness Index, Total with Consumer Prices Against Developed Countries;es;Prices and Monetary Variables
esrate0007;Spain, FX Indices, Bank of Spain, Competitiveness Index, Total with Consumer Prices Against Euro Area;es;Prices and Monetary Variables
esrate0014;Spain, FX Indices, Bank of Spain, Competitiveness Index, Based on Consumer Prices, Against Asian Industrialized Countries;es;Prices and Monetary Variables
esrate0013;Spain, FX Indices, Bank of Spain, Competitiveness Index, Based on Consumer Prices, Against Industrialized Countries;es;Prices and Monetary Variables
espric0074;Spain, Consumer Price Index, Total, Chained, Index;es;Prices and Monetary Variables
espric1867;Spain, Consumer Price Index, Health, Medical & A like Services, Chained, Index;es;Prices and Monetary Variables
espric0634;Spain, Consumer Price Index, Special Aggregates, Overall Index, Excluding Unprocessed Food & Energy Products, Chained, Index;es;Prices and Monetary Variables
espric1132;Spain, Harmonized CPI, National Indices, Alcoholic Beverages & Tobacco, Total, Chained, Index;es;Prices and Monetary Variables
espric4357;Spain, Harmonized CPI, National Indices, Total, Chained, Index;es;Prices and Monetary Variables
espric1131;Spain, Harmonized CPI, National Indices, Food & Non-Alcoholic Beverages, Total, Chained, Index;es;Prices and Monetary Variables
espric1130;Spain, Harmonized CPI, National Indices, Health, Total, Chained, Index;es;Prices and Monetary Variables
espric1134;Spain, Harmonized CPI, National Indices, Housing, Dwelling, Water, Electricity, Gas & Other Fuels, Chained, Index;es;Prices and Monetary Variables
espric1140;Spain, Harmonized CPI, National Indices, Restaurants & Hotels, Total, Chained, Index;es;Prices and Monetary Variables
espric1136;Spain, Harmonized CPI, National Indices, Transport, Transport, Chained, Index;es;Prices and Monetary Variables
espric0082;Spain, Consumer Price Index, Communication, Chained, Index;es;Prices and Monetary Variables
espric0085;Spain, Consumer Price Index, Restaurants & Hotels, Chained, Index;es;Prices and Monetary Variables
espric0637;Spain, Consumer Price Index, Special Aggregates, Services, Including Rentals for Housing, Chained, Index;es;Prices and Monetary Variables
esbank0280;Spain, Deposits & Loans, MFIs, Deposits, By Entity, of Non-Financial Corporations & Households, New Business, Household & NPISH, Credit Institutions & Credit Financial Intermediaries, With Agreed Maturity, Weighted Average Rate;es;Prices and Monetary Variables
esbank0286;Spain, Deposits & Loans, MFIs, Deposits, By Entity, of Non-Financial Corporations & Households, New Business, Non-Financial Corporations, Credit Institutions & Credit Financial Intermediaries, With Agreed Maturity, Weighted Average Rate;es;Prices and Monetary Variables
es10ygov;Spain, Government Benchmarks, Macrobond, 10 Year, Yield;es;Prices and Monetary Variables
es3ygov;Spain, Government Benchmarks, Bank of Spain, 3 Year, Yield;es;Prices and Monetary Variables
es5ygov;Spain, Government Benchmarks, Macrobond, 5 Year, Yield;es;Prices and Monetary Variables
esmost0001;Spain, Monetary Statistics, Monetary Aggregates, M1, Total, EUR;es;Prices and Monetary Variables
esmost0002;Spain, Monetary Statistics, Monetary Aggregates, M2, Total, EUR;es;Prices and Monetary Variables
esmost0003;Spain, Monetary Statistics, Monetary Aggregates, M3, Total, EUR;es;Prices and Monetary Variables
espric4408;Spain, Producer Price Index, Industrial, Manufacture of Motor Vehicles, Trailers & Semi-Trailers, Index;es;Prices and Monetary Variables
espric4390;Spain, Producer Price Index, Industrial, Manufacture of Beverages, Index;es;Prices and Monetary Variables
espric4405;Spain, Producer Price Index, Industrial, Manufacture of Computer, Electronic & Optical Products, Index;es;Prices and Monetary Variables
espric4399;Spain, Producer Price Index, Industrial, Manufacture of Chemicals & Chemical Products, Index;es;Prices and Monetary Variables
espric4361;Spain, Producer Price Index, Industrial, Consumer Goods, Total, Index;es;Prices and Monetary Variables
espric4362;Spain, Producer Price Index, Industrial, Consumer Goods, Durable, Index;es;Prices and Monetary Variables
espric4412;Spain, Producer Price Index, Industrial, Electricity, Gas, Steam & Air Conditioning Supply, Index;es;Prices and Monetary Variables
espric4366;Spain, Producer Price Index, Industrial, Energy, Index;es;Prices and Monetary Variables
espric4389;Spain, Producer Price Index, Industrial, Manufacture of Food Products, Index;es;Prices and Monetary Variables
espric4365;Spain, Producer Price Index, Industrial, Intermediate Goods, Total, Index;es;Prices and Monetary Variables
espric4364;Spain, Producer Price Index, Industrial, Capital Goods, Total, Index;es;Prices and Monetary Variables
espric1193;Spain, Producer Price Index, Industrial, Manufacturing, Index;es;Prices and Monetary Variables
espric4407;Spain, Producer Price Index, Industrial, Manufacture of Machinery & Equipment N.E.C., Index;es;Prices and Monetary Variables
espric4404;Spain, Producer Price Index, Industrial, Manufacture of Fabricated Metal Products, Except Machinery & Equipment, Index;es;Prices and Monetary Variables
espric1194;Spain, Producer Price Index, Industrial, Mining & Quarrying, Index;es;Prices and Monetary Variables
espric4411;Spain, Producer Price Index, Industrial, Other Manufacturing, Index;es;Prices and Monetary Variables
espric4403;Spain, Producer Price Index, Industrial, Manufacture of Basic Metals, Index;es;Prices and Monetary Variables
espric4363;Spain, Producer Price Index, Industrial, Consumer Goods, Non-Durable, Index;es;Prices and Monetary Variables
espric4398;Spain, Producer Price Index, Industrial, Manufacture of Coke & Refined Petroleum Products, Index;es;Prices and Monetary Variables
espric4402;Spain, Producer Price Index, Industrial, Manufacture of Other Non-Metallic Mineral Products, Index;es;Prices and Monetary Variables
espric4409;Spain, Producer Price Index, Industrial, Manufacture of Other Transport Equipment, Index;es;Prices and Monetary Variables
espric4400;Spain, Producer Price Index, Industrial, Manufacture of Basic Pharmaceutical Products & Pharmaceutical Preparations, Index;es;Prices and Monetary Variables
espric4392;Spain, Producer Price Index, Industrial, Manufacture of Textiles, Index;es;Prices and Monetary Variables
espric4413;Spain, Producer Price Index, Industrial, Water Collection, Treatment & Supply, Index;es;Prices and Monetary Variables
espric4360;Spain, Producer Price Index, Industrial, Total, Index;es;Prices and Monetary Variables
estrad0549;Spain, Domestic Trade, Vehicle Sales & Registrations, Vehicle Registrations, Vehicles;es;Retail and Consumption
estrad0464;Spain, Domestic Trade, Retail Trade, Household Equipment, Calendar Adjusted, SA, Index;es;Retail and Consumption
estrad0461;Spain, Domestic Trade, Retail Trade, Food, Calendar Adjusted, SA, Index;es;Retail and Consumption
estrad0462;Spain, Domestic Trade, Retail Trade, Remainder (Other Groups), Calendar Adjusted, SA, Index;es;Retail and Consumption
estrad0387;Spain, Domestic Trade, Retail Trade, Large Chain Stores, Calendar Adjusted, SA, Index;es;Retail and Consumption
estrad0385;Spain, Domestic Trade, Retail Trade, Single Retail Stores, Calendar Adjusted, SA, Index;es;Retail and Consumption
estrad0386;Spain, Domestic Trade, Retail Trade, Small Chain Stores, Calendar Adjusted, SA, Index;es;Retail and Consumption
estrad0388;Spain, Domestic Trade, Retail Trade, Large Department Stores, Calendar Adjusted, SA, Index;es;Retail and Consumption
estrad0382;Spain, Domestic Trade, Retail Trade, Total, Calendar Adjusted, SA, Index;es;Retail and Consumption
estrad0384;Spain, Domestic Trade, Retail Trade, Total, Excluding Service Stations, Calendar Adjusted, SA, Index;es;Retail and Consumption
estrad0383;Spain, Domestic Trade, Retail Trade, Service Stations, Calendar Adjusted, SA, Index;es;Retail and Consumption
estrad0151;Spain, Domestic Trade, Services Turnover, Staff Recruitment & Placement, Index;es;Retail and Consumption
estrad0511;Spain, Domestic Trade, Services Turnover, Catering Trade, Calendar Adjusted, SA, Index;es;Retail and Consumption
estrad0504;Spain, Domestic Trade, Services Turnover, Other Services, Calendar Adjusted, SA, Index;es;Retail and Consumption
estrad0499;Spain, Domestic Trade, Services Turnover, Total, Calendar Adjusted, SA, Index;es;Retail and Consumption
estrad0500;Spain, Domestic Trade, Services Turnover, Commerce, Calendar Adjusted, SA, Index;es;Retail and Consumption
estrad0505;Spain, Domestic Trade, Services Turnover, Transport, Calendar Adjusted, SA, Index;es;Retail and Consumption
estrad0503;Spain, Domestic Trade, Services Turnover, Retail Trade, Calendar Adjusted, SA, Index;es;Retail and Consumption
estrad0502;Spain, Domestic Trade, Services Turnover, Wholesale Trade, Total, Calendar Adjusted, SA, Index;es;Retail and Consumption
buil_nl_tot_1_bs_m;Netherlands, Business Surveys, DG ECFIN, Construction Confidence Indicator, Building Activity Development Over the Past 3 Months, Balance, SA;nl;Business Surveys
